,ArchiveSize,DE,ElapsedTime,Improvements,NFE,PCX,PopulationSize,Restarts,SBX,SPX,UM,UNDX
145,15,0.0526315789474,678.670702778,82,893,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
146,15,0.0526315789474,682.920051117,82,899,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
147,15,0.0526315789474,687.070099523,82,905,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
148,14,0.0526315789474,690.578717769,83,910,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
149,14,0.0526315789474,694.769500815,83,916,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
150,15,0.0526315789474,698.98629193,84,922,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
151,15,0.0526315789474,702.543749131,84,927,0.0526315789474,60,2,0.157894736842,0.263157894737,0.368421052632,0.105263157895
152,16,0.0454545454545,706.05419399,85,932,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
153,16,0.0454545454545,709.63665235,85,937,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
154,15,0.0454545454545,713.811645307,86,943,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
155,15,0.0454545454545,717.301364032,86,948,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
156,15,0.0454545454545,720.915420397,86,953,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
157,15,0.0454545454545,725.111472452,86,959,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
158,15,0.0454545454545,728.592445005,86,964,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
159,15,0.0454545454545,732.105887419,86,969,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
160,14,0.0454545454545,736.322646441,87,975,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
161,14,0.0454545454545,739.779138898,87,980,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
162,13,0.0454545454545,743.275665747,88,985,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
163,13,0.0454545454545,746.833088626,88,990,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
164,13,0.0454545454545,750.364770875,88,995,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
165,13,0.0454545454545,753.880793191,88,1000,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
166,13,0.0454545454545,757.36786025,88,1005,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
167,13,0.0454545454545,760.867738119,88,1010,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
168,13,0.0454545454545,764.382154013,88,1015,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
169,14,0.0454545454545,768.650059104,89,1021,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
170,14,0.0454545454545,772.842428959,90,1027,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
171,14,0.0454545454545,776.338957145,90,1032,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
172,14,0.0454545454545,779.819236139,90,1037,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
173,14,0.0454545454545,783.341303929,90,1042,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
174,14,0.0454545454545,786.833763466,90,1047,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
175,14,0.0454545454545,790.278351287,90,1052,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
176,14,0.0454545454545,794.502929802,90,1058,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
177,15,0.0454545454545,798.011824403,91,1063,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
178,15,0.0454545454545,802.257674184,91,1069,0.0454545454545,60,2,0.0909090909091,0.227272727273,0.545454545455,0.0454545454545
179,15,0.047619047619,805.768554078,91,1074,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
180,15,0.047619047619,809.263134857,91,1079,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
181,15,0.047619047619,812.82876368,91,1084,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
182,16,0.047619047619,816.334675881,92,1089,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
183,16,0.047619047619,820.536154288,92,1095,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
184,16,0.047619047619,824.062493091,92,1100,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
185,16,0.047619047619,827.567675182,92,1105,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
186,16,0.047619047619,831.080466379,92,1110,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
187,16,0.047619047619,834.587344038,92,1115,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
188,16,0.047619047619,838.81151961,93,1121,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
189,16,0.047619047619,842.294230522,93,1126,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
190,16,0.047619047619,845.783081851,93,1131,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
191,15,0.047619047619,849.982592793,94,1137,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
192,15,0.047619047619,853.514814825,94,1142,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
193,15,0.047619047619,857.036818876,94,1147,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
194,15,0.047619047619,860.539007424,94,1152,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
195,14,0.047619047619,864.081153254,97,1157,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
196,14,0.047619047619,867.594896982,97,1162,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
197,14,0.047619047619,871.118870281,97,1167,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
198,14,0.047619047619,874.650084957,97,1172,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
199,14,0.047619047619,878.140672415,97,1177,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
200,14,0.047619047619,882.359200551,97,1183,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
201,13,0.047619047619,885.982991724,98,1188,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
202,13,0.047619047619,889.476872257,98,1193,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
203,13,0.047619047619,892.964744756,98,1198,0.047619047619,60,2,0.047619047619,0.0952380952381,0.714285714286,0.047619047619
204,13,0.105263157895,896.536427968,98,1203,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
205,13,0.105263157895,900.0649678,98,1208,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
206,13,0.105263157895,903.602928644,98,1213,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
207,13,0.105263157895,907.808313008,98,1219,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
208,13,0.105263157895,911.387921351,98,1224,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
209,13,0.105263157895,915.615210368,98,1230,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
210,13,0.105263157895,919.10405189,98,1235,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
211,13,0.105263157895,923.324107108,98,1241,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
212,13,0.105263157895,926.940911863,98,1246,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
213,13,0.105263157895,931.162437107,98,1252,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
214,13,0.105263157895,935.454886926,98,1258,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
215,13,0.105263157895,938.971804719,98,1263,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
216,13,0.105263157895,942.461985669,98,1268,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
217,13,0.105263157895,945.904790559,98,1273,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
218,13,0.105263157895,949.435840314,99,1278,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
219,13,0.105263157895,952.942319933,99,1283,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
220,13,0.105263157895,956.416093454,99,1288,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
221,13,0.105263157895,959.946820052,99,1293,0.0526315789474,60,2,0.0526315789474,0.0526315789474,0.684210526316,0.0526315789474
